col1	col2	col3	eda	hr	temp
-60.0	20.0	19.0	0.16783399999999998	89.22	35.49
-59.0	19.0	16.0	0.16783399999999998	89.23	35.5
-60.0	19.0	18.0	0.16783399999999998	89.25	35.5
-60.0	19.0	18.0	0.16911500000000002	89.28	35.49
-60.0	19.0	18.0	0.16911500000000002	89.33	35.5
-60.0	19.0	18.0	0.16783399999999998	89.38	35.5
-61.0	16.0	17.0	0.16783399999999998	89.43	35.5
-61.0	19.0	18.0	0.16911500000000002	89.48	35.5
-60.0	20.0	17.0	0.16911500000000002	89.52	35.53
-59.0	19.0	18.0	0.16911500000000002	89.53	35.53
-61.0	16.0	18.0	0.170396	89.57	35.5
-61.0	17.0	14.0	0.171678	89.58	35.5
-61.0	19.0	16.0	0.16783399999999998	89.6	35.5
-61.0	19.0	16.0	0.16783399999999998	89.62	35.53
-60.0	19.0	17.0	0.16911500000000002	89.63	35.55
-61.0	19.0	17.0	0.170396	89.65	35.5
-61.0	19.0	17.0	0.16911500000000002	89.67	35.53
-61.0	19.0	17.0	0.170396	89.68	35.53
-61.0	19.0	17.0	0.170396	89.68	35.55
-60.0	19.0	17.0	0.16911500000000002	89.7	35.53
-61.0	19.0	16.0	0.16911500000000002	89.7	35.53
-60.0	19.0	17.0	0.170396	89.7	35.53
-61.0	19.0	17.0	0.16911500000000002	89.68	35.53
-60.0	19.0	17.0	0.16911500000000002	89.67	35.53
-60.0	19.0	17.0	0.16911500000000002	89.65	35.53
-60.0	19.0	17.0	0.16911500000000002	89.63	35.55
-61.0	20.0	17.0	0.16911500000000002	89.62	35.53
-61.0	19.0	17.0	0.16783399999999998	89.6	35.53
-60.0	19.0	17.0	0.16911500000000002	89.6	35.53
-60.0	20.0	17.0	0.16911500000000002	89.6	35.53
-61.0	20.0	17.0	0.170396	89.62	35.53
-60.0	20.0	17.0	0.16911500000000002	89.63	35.55
-61.0	19.0	16.0	0.16911500000000002	89.63	35.57
-60.0	20.0	17.0	0.16911500000000002	89.65	35.55
-60.0	19.0	17.0	0.170396	89.65	35.53
-61.0	19.0	16.0	0.16911500000000002	89.67	35.55
-60.0	19.0	17.0	0.16911500000000002	89.67	35.55
-60.0	19.0	16.0	0.16911500000000002	89.67	35.55
-61.0	19.0	17.0	0.16911500000000002	89.67	35.55
-60.0	19.0	17.0	0.16911500000000002	89.67	35.55
-63.0	19.0	16.0	0.16911500000000002	89.67	35.55
-60.0	19.0	17.0	0.16911500000000002	89.67	35.55
-59.0	19.0	18.0	0.170396	89.67	35.53
-61.0	20.0	19.0	0.170396	89.68	35.55
-55.0	23.0	29.0	0.172959	89.68	35.55
-61.0	17.0	16.0	0.163991	89.68	35.55
-60.0	19.0	17.0	0.16911500000000002	89.67	35.53
-59.0	19.0	18.0	0.16783399999999998	89.63	35.57
-62.0	18.0	16.0	0.16911500000000002	89.6	35.55
-60.0	19.0	16.0	0.16911500000000002	89.58	35.57
-59.0	19.0	18.0	0.16911500000000002	89.57	35.53
-61.0	19.0	17.0	0.16911500000000002	89.58	35.55
58.0	10.0	-7.0	0.171678	89.57	35.55
-44.0	18.0	-17.0	0.25111100000000003	89.58	35.55
-66.0	11.0	8.0	0.155022	89.62	35.57
-59.0	17.0	21.0	0.176802	89.67	35.57
-60.0	15.0	21.0	0.181927	89.7	35.53
-66.0	16.0	13.0	0.180646	89.72	35.57
-58.0	20.0	22.0	0.180646	89.75	35.57
-59.0	19.0	21.0	0.18320799999999998	89.83	35.59
-58.0	20.0	22.0	0.181927	89.93	35.55
-58.0	20.0	22.0	0.18320799999999998	90.08	35.57
-58.0	20.0	23.0	0.18448900000000001	90.22	35.57
-58.0	20.0	23.0	0.185771	90.35	35.57
-59.0	20.0	21.0	0.18448900000000001	90.47	35.57
-58.0	19.0	20.0	0.185771	90.57	35.59
-57.0	21.0	25.0	0.187052	90.57	35.57
-59.0	20.0	20.0	0.176802	90.57	35.57
-60.0	20.0	18.0	0.179365	90.58	35.59
-59.0	20.0	18.0	0.180646	90.57	35.57
-60.0	20.0	18.0	0.179365	90.55	35.59
-60.0	20.0	18.0	0.180646	90.53	35.59
-60.0	20.0	18.0	0.181927	90.52	35.57
-60.0	20.0	18.0	0.180646	90.5	35.59
-60.0	20.0	18.0	0.178084	90.48	35.57
-60.0	20.0	17.0	0.179365	90.47	35.57
-60.0	20.0	19.0	0.179365	90.45	35.59
-60.0	20.0	17.0	0.180646	90.45	35.61
-60.0	21.0	18.0	0.180646	90.43	35.61
-60.0	21.0	18.0	0.179365	90.42	35.57
-60.0	21.0	17.0	0.180646	90.42	35.59
-59.0	21.0	18.0	0.181927	90.4	35.61
-59.0	21.0	19.0	0.180646	90.4	35.57
-59.0	21.0	18.0	0.180646	90.4	35.57
-59.0	21.0	19.0	0.180646	90.4	35.57
-59.0	21.0	18.0	0.180646	90.4	35.61
-59.0	21.0	18.0	0.180646	90.4	35.59
-50.0	23.0	35.0	0.185771	90.4	35.57
-61.0	19.0	18.0	0.178084	90.42	35.57
-60.0	20.0	19.0	0.179365	90.43	35.59
-60.0	20.0	19.0	0.180646	90.42	35.59
-60.0	20.0	18.0	0.180646	90.38	35.57
-61.0	19.0	17.0	0.181927	90.35	35.55
-60.0	20.0	18.0	0.179365	90.32	35.59
-60.0	20.0	19.0	0.181927	90.28	35.57
-60.0	20.0	18.0	0.180646	90.27	35.57
-59.0	21.0	19.0	0.180646	90.27	35.61
-59.0	20.0	19.0	0.179365	90.27	35.61
-59.0	20.0	19.0	0.179365	90.27	35.57
-60.0	17.0	17.0	0.181927	90.27	35.59
-60.0	20.0	19.0	0.180646	90.27	35.57
-60.0	20.0	19.0	0.180646	90.28	35.61
-60.0	20.0	18.0	0.180646	90.28	35.61
-59.0	21.0	19.0	0.181927	90.27	35.59
-60.0	20.0	18.0	0.181927	90.25	35.59
-60.0	21.0	18.0	0.181927	90.23	35.59
-59.0	21.0	19.0	0.180646	90.25	35.59
-60.0	21.0	18.0	0.181927	90.28	35.59
-60.0	21.0	19.0	0.181927	90.32	35.59
-61.0	21.0	18.0	0.181927	90.32	35.59
-59.0	21.0	19.0	0.181927	90.3	35.61
-59.0	20.0	19.0	0.181927	90.27	35.61
-59.0	21.0	19.0	0.18320799999999998	90.23	35.63
-59.0	22.0	21.0	0.185771	90.18	35.59
-60.0	20.0	19.0	0.179365	90.13	35.61
-59.0	21.0	19.0	0.181927	90.07	35.59
-60.0	21.0	18.0	0.181927	90.02	35.59
-59.0	21.0	18.0	0.180646	89.98	35.59
-59.0	21.0	18.0	0.18320799999999998	89.95	35.61
-59.0	21.0	18.0	0.180646	89.87	35.59
-60.0	21.0	18.0	0.181927	89.77	35.59
-60.0	21.0	17.0	0.181927	89.62	35.59
-60.0	21.0	17.0	0.181927	89.5	35.59
-60.0	21.0	17.0	0.181927	89.35	35.61
-60.0	21.0	17.0	0.181927	89.37	35.61
-59.0	21.0	18.0	0.180646	89.25	35.61
-60.0	21.0	18.0	0.179365	89.23	35.61
-60.0	21.0	17.0	0.181927	89.22	35.63
-60.0	21.0	17.0	0.180646	89.18	35.61
-59.0	22.0	17.0	0.179365	89.18	35.61
-60.0	21.0	17.0	0.180646	89.18	35.61
-60.0	20.0	18.0	0.179365	89.18	35.65
-60.0	21.0	17.0	0.18320799999999998	89.23	35.63
-60.0	22.0	17.0	0.180646	89.23	35.61
-62.0	21.0	13.0	0.180646	89.23	35.63
-60.0	18.0	18.0	0.18448900000000001	89.23	35.63
-60.0	19.0	17.0	0.18448900000000001	89.23	35.61
-61.0	19.0	16.0	0.18320799999999998	89.22	35.63
-61.0	19.0	17.0	0.185771	89.22	35.63
-61.0	19.0	17.0	0.18448900000000001	89.22	35.63
-60.0	19.0	17.0	0.181927	89.2	35.63
-61.0	19.0	16.0	0.18448900000000001	89.2	35.65
-60.0	20.0	17.0	0.18320799999999998	89.2	35.63
-60.0	19.0	17.0	0.18448900000000001	89.2	35.65
-60.0	20.0	16.0	0.181927	89.18	35.63
-60.0	20.0	17.0	0.181927	89.18	35.63
-60.0	20.0	16.0	0.181927	89.18	35.65
-60.0	19.0	17.0	0.18320799999999998	89.18	35.61
-61.0	20.0	17.0	0.181927	89.17	35.65
-60.0	20.0	17.0	0.18320799999999998	89.15	35.65
-60.0	20.0	17.0	0.18320799999999998	89.15	35.65
-59.0	20.0	16.0	0.181927	89.15	35.63
-55.0	21.0	25.0	0.185771	89.17	35.66
-60.0	19.0	19.0	0.18320799999999998	89.2	35.65
-60.0	19.0	18.0	0.18448900000000001	89.2	35.63
-60.0	19.0	18.0	0.18448900000000001	89.2	35.63
-60.0	20.0	18.0	0.18448900000000001	89.2	35.66
-60.0	19.0	17.0	0.18448900000000001	89.18	35.63
-60.0	20.0	17.0	0.18448900000000001	89.17	35.65
-60.0	20.0	18.0	0.18448900000000001	89.15	35.65
-60.0	20.0	18.0	0.185771	89.13	35.63
-60.0	20.0	17.0	0.18320799999999998	89.12	35.65
-60.0	20.0	18.0	0.18448900000000001	89.13	35.65
-59.0	20.0	18.0	0.18320799999999998	89.15	35.65
-60.0	20.0	18.0	0.18448900000000001	89.17	35.65
-56.0	16.0	20.0	0.19473900000000002	89.18	35.65
-53.0	24.0	31.0	0.185771	89.22	35.65
-64.0	17.0	18.0	0.192177	89.22	35.66
-61.0	19.0	17.0	0.185771	89.22	35.65
-60.0	19.0	18.0	0.185771	89.23	35.65
-59.0	20.0	18.0	0.185771	89.27	35.66
-60.0	20.0	17.0	0.187052	89.28	35.65
-60.0	20.0	16.0	0.185771	89.32	35.68
-60.0	19.0	17.0	0.185771	89.35	35.65
-60.0	20.0	18.0	0.187052	89.37	35.68
-60.0	20.0	18.0	0.187052	89.38	35.65
-60.0	20.0	17.0	0.187052	89.4	35.68
-60.0	20.0	18.0	0.188333	89.42	35.65
-59.0	20.0	18.0	0.188333	89.43	35.65
-60.0	20.0	18.0	0.187052	89.45	35.68
-59.0	21.0	18.0	0.188333	89.47	35.68
-60.0	21.0	18.0	0.188333	89.48	35.68
-60.0	21.0	18.0	0.189614	89.48	35.66
-60.0	21.0	18.0	0.187052	89.5	35.66
-59.0	21.0	19.0	0.187052	89.37	35.66
-60.0	21.0	18.0	0.188333	89.38	35.66
-60.0	21.0	17.0	0.189614	89.4	35.66
-60.0	21.0	18.0	0.188333	89.42	35.66
-60.0	21.0	18.0	0.188333	89.43	35.66
-60.0	21.0	17.0	0.189614	89.45	35.68
-60.0	21.0	18.0	0.188333	89.47	35.66
-59.0	20.0	18.0	0.190895	89.48	35.71
-60.0	21.0	18.0	0.189614	89.45	35.66
-59.0	21.0	18.0	0.190895	89.47	35.68
-59.0	21.0	19.0	0.190895	89.48	35.68
-59.0	21.0	18.0	0.190895	89.5	35.68
-59.0	21.0	19.0	0.189614	89.52	35.68
-59.0	21.0	18.0	0.190895	89.53	35.66
-59.0	21.0	18.0	0.190895	89.55	35.71
-59.0	21.0	18.0	0.189614	89.57	35.71
-59.0	21.0	18.0	0.189614	89.58	35.68
-59.0	21.0	19.0	0.189614	89.6	35.68
-60.0	21.0	18.0	0.189614	89.6	35.68
-59.0	21.0	19.0	0.189614	89.6	35.68
-60.0	21.0	18.0	0.190895	89.62	35.68
-59.0	21.0	18.0	0.188333	89.62	35.71
-59.0	22.0	18.0	0.189614	89.62	35.68
-59.0	22.0	19.0	0.189614	89.62	35.68
-59.0	22.0	19.0	0.188333	89.62	35.71
-59.0	22.0	18.0	0.188333	89.62	35.68
-59.0	22.0	19.0	0.189614	89.62	35.68
-59.0	22.0	19.0	0.189614	89.63	35.68
-60.0	21.0	18.0	0.188333	89.63	35.68
-59.0	21.0	18.0	0.190895	89.62	35.68
-60.0	21.0	18.0	0.190895	89.65	35.71
-59.0	22.0	18.0	0.190895	89.65	35.71
-59.0	22.0	18.0	0.190895	89.67	35.71
-59.0	21.0	19.0	0.192177	89.7	35.71
-58.0	22.0	20.0	0.190895	89.73	35.71
-59.0	21.0	19.0	0.193458	89.77	35.71
-59.0	21.0	18.0	0.193458	89.8	35.71
-59.0	21.0	18.0	0.190895	89.82	35.68
-59.0	21.0	18.0	0.193458	89.82	35.71
-59.0	22.0	18.0	0.193458	89.82	35.71
-59.0	21.0	18.0	0.193458	89.82	35.71
-59.0	21.0	18.0	0.193458	89.82	35.73
-60.0	21.0	17.0	0.19473900000000002	89.78	35.68
-59.0	21.0	17.0	0.192177	89.78	35.71
-60.0	21.0	17.0	0.193458	89.78	35.75
-59.0	21.0	17.0	0.193458	89.78	35.73
-59.0	21.0	17.0	0.193458	89.77	35.71
-60.0	21.0	17.0	0.193458	89.75	35.73
-60.0	21.0	17.0	0.193458	89.75	35.73
-61.0	21.0	16.0	0.193458	89.73	35.71
-59.0	22.0	17.0	0.193458	89.73	35.73
-60.0	21.0	17.0	0.193458	89.73	35.71
-59.0	22.0	18.0	0.192177	89.73	35.73
-61.0	22.0	16.0	0.19473900000000002	89.73	35.73
-61.0	17.0	18.0	0.19473900000000002	89.73	35.73
-60.0	21.0	18.0	0.19473900000000002	89.75	35.71
-59.0	21.0	20.0	0.19473900000000002	89.75	35.71
-58.0	21.0	20.0	0.19473900000000002	89.78	35.73
-59.0	21.0	18.0	0.19473900000000002	89.8	35.71
-59.0	22.0	18.0	0.193458	89.8	35.73
-59.0	22.0	18.0	0.193458	89.82	35.73
-58.0	22.0	18.0	0.19602	89.82	35.71
-59.0	21.0	19.0	0.19602	89.82	35.71
-59.0	21.0	19.0	0.19473900000000002	89.82	35.73
-60.0	21.0	20.0	0.19602	89.82	35.71
-67.0	24.0	23.0	0.197301	89.82	35.73
-59.0	21.0	19.0	0.190895	89.82	35.75
-59.0	21.0	18.0	0.190895	89.83	35.73
-59.0	21.0	18.0	0.189614	89.85	35.75
-61.0	20.0	17.0	0.189614	89.87	35.73
-60.0	20.0	17.0	0.189614	89.87	35.73
-60.0	21.0	17.0	0.189614	89.87	35.75
-60.0	21.0	17.0	0.189614	89.87	35.73
-60.0	20.0	16.0	0.189614	89.87	35.73
-60.0	21.0	16.0	0.189614	89.87	35.73
-52.0	24.0	32.0	0.193458	89.87	35.73
-61.0	19.0	17.0	0.189614	89.87	35.73
-60.0	20.0	18.0	0.190895	89.87	35.73
-58.0	21.0	18.0	0.190895	89.92	35.73
-60.0	21.0	18.0	0.190895	89.97	35.75
-59.0	21.0	18.0	0.192177	90.02	35.73
-60.0	22.0	18.0	0.19602	90.08	35.73
-61.0	20.0	16.0	0.189614	90.13	35.75
-61.0	20.0	15.0	0.189614	90.2	35.75
-61.0	21.0	16.0	0.190895	90.23	35.75
-59.0	21.0	17.0	0.190895	90.27	35.77
-60.0	21.0	18.0	0.192177	90.28	35.77
-60.0	20.0	17.0	0.192177	90.3	35.77
-60.0	21.0	18.0	0.192177	90.32	35.77
-60.0	21.0	17.0	0.190895	90.33	35.75
-60.0	20.0	17.0	0.192177	90.33	35.75
-60.0	21.0	18.0	0.192177	90.33	35.75
-60.0	21.0	18.0	0.190895	90.32	35.77
-60.0	21.0	18.0	0.190895	90.3	35.77
56.0	-27.0	31.0	0.188333	90.3	35.77
-63.0	16.0	19.0	0.192177	90.32	35.75
63.0	15.0	35.0	0.190895	90.33	35.77
58.0	-2.0	38.0	0.34079299999999996	90.37	35.79
-71.0	-7.0	12.0	0.48941	90.48	35.77
-35.0	13.0	5.0	0.052528	90.58	35.79
-59.0	21.0	22.0	0.060215	90.65	35.77
-56.0	22.0	25.0	0.071746	90.68	35.73
-58.0	22.0	24.0	0.074308	90.7	35.73
-57.0	22.0	24.0	0.080714	90.7	35.71
-57.0	22.0	23.0	0.08455800000000001	90.7	35.68
-56.0	23.0	24.0	0.088401	90.7	35.71
-57.0	23.0	23.0	0.093526	90.72	35.68
-57.0	23.0	22.0	0.09608799999999999	90.73	35.68
-57.0	23.0	22.0	0.09736900000000001	90.73	35.71
-57.0	24.0	22.0	0.099932	90.75	35.66
-58.0	23.0	22.0	0.102494	90.75	35.66
-57.0	23.0	22.0	0.103775	90.75	35.65
-58.0	24.0	22.0	0.105056	90.75	35.66
-57.0	24.0	22.0	0.107619	90.75	35.66
-58.0	24.0	21.0	0.107619	90.75	35.66
-57.0	24.0	22.0	0.110181	90.73	35.66
-57.0	24.0	21.0	0.11146199999999999	90.75	35.68
-57.0	24.0	22.0	0.114025	90.73	35.66
-57.0	24.0	22.0	0.11530599999999999	90.73	35.65
-57.0	24.0	21.0	0.117868	90.75	35.66
-57.0	24.0	21.0	0.117868	90.75	35.66
-57.0	24.0	22.0	0.119149	90.77	35.66
-57.0	24.0	22.0	0.120431	90.78	35.66
-58.0	24.0	21.0	0.120431	90.8	35.65
-57.0	24.0	22.0	0.122993	90.82	35.65
-56.0	25.0	22.0	0.122993	90.83	35.65
-57.0	24.0	22.0	0.124274	90.85	35.66
-57.0	24.0	22.0	0.125555	90.85	35.63
-56.0	24.0	22.0	0.12683599999999998	90.83	35.65
-57.0	25.0	22.0	0.12683599999999998	90.83	35.65
-56.0	24.0	21.0	0.13068	90.85	35.65
-56.0	24.0	23.0	0.12683599999999998	90.87	35.65
-57.0	25.0	22.0	0.13068	90.88	35.63
-56.0	25.0	22.0	0.131961	90.9	35.65
-57.0	24.0	22.0	0.133242	90.92	35.65
-56.0	25.0	22.0	0.134524	90.93	35.63
-55.0	25.0	23.0	0.135805	90.95	35.63
-59.0	24.0	20.0	0.12939900000000001	90.97	35.63
-57.0	23.0	22.0	0.135805	90.95	35.65
-57.0	24.0	22.0	0.134524	90.95	35.63
-57.0	24.0	22.0	0.13708599999999999	90.95	35.63
-57.0	24.0	22.0	0.139648	90.93	35.65
-57.0	24.0	22.0	0.13836700000000002	90.93	35.65
-57.0	24.0	22.0	0.139648	90.92	35.63
-57.0	25.0	23.0	0.140929	90.92	35.61
-57.0	25.0	22.0	0.140929	90.92	35.61
-57.0	24.0	21.0	0.140929	90.93	35.65
-57.0	25.0	21.0	0.143492	90.93	35.63
-52.0	26.0	30.0	0.143492	90.93	35.61
-58.0	21.0	18.0	0.139648	90.93	35.63
-58.0	22.0	19.0	0.143492	90.93	35.61
-58.0	23.0	19.0	0.143492	90.97	35.63
-59.0	23.0	19.0	0.146054	91.0	35.61
-59.0	23.0	19.0	0.144773	91.03	35.61
-59.0	22.0	17.0	0.146054	91.05	35.63
-54.0	23.0	25.0	0.147335	91.05	35.61
-58.0	23.0	21.0	0.147335	91.05	35.63
-57.0	24.0	21.0	0.149898	91.03	35.63
-57.0	24.0	21.0	0.151179	90.93	35.63
-57.0	23.0	21.0	0.149898	90.85	35.63
-58.0	24.0	20.0	0.151179	90.8	35.61
-58.0	23.0	21.0	0.151179	90.78	35.61
-58.0	23.0	21.0	0.151179	90.78	35.61
-58.0	23.0	21.0	0.15374100000000002	90.8	35.63
-57.0	24.0	21.0	0.15245999999999998	90.82	35.65
-57.0	24.0	21.0	0.15374100000000002	90.83	35.65
-59.0	24.0	20.0	0.15374100000000002	90.85	35.63
-58.0	24.0	21.0	0.155022	90.88	35.63
-58.0	23.0	20.0	0.155022	90.92	35.61
-57.0	24.0	21.0	0.155022	90.93	35.61
-58.0	25.0	21.0	0.155022	90.95	35.63
-58.0	24.0	21.0	0.156304	90.97	35.63
-57.0	24.0	22.0	0.156304	90.98	35.63
-57.0	24.0	21.0	0.156304	91.0	35.65
-57.0	24.0	21.0	0.158866	91.02	35.61
-57.0	24.0	21.0	0.157585	91.03	35.63
-57.0	24.0	21.0	0.157585	91.02	35.63
-57.0	24.0	21.0	0.160147	91.03	35.63
-58.0	24.0	21.0	0.160147	91.05	35.63
-57.0	24.0	21.0	0.160147	91.08	35.65
-57.0	24.0	21.0	0.160147	91.13	35.63
-58.0	24.0	54.0	0.149898	91.2	35.65
86.0	50.0	-10.0	0.103775	91.27	35.63
5.0	43.0	40.0	0.098651	91.35	35.63
-32.0	8.0	25.0	0.062778	91.43	35.63
-62.0	17.0	7.0	0.119149	91.52	35.66
-60.0	21.0	17.0	0.128118	91.55	35.65
-57.0	20.0	22.0	0.135805	91.6	35.66
-58.0	20.0	23.0	0.139648	91.63	35.66
-58.0	21.0	22.0	0.140929	91.65	35.68
-58.0	21.0	22.0	0.143492	91.65	35.65
-58.0	21.0	24.0	0.146054	91.65	35.65
-57.0	22.0	24.0	0.147335	91.63	35.63
-57.0	22.0	23.0	0.148616	91.62	35.66
-58.0	21.0	22.0	0.148616	91.6	35.65
-58.0	20.0	21.0	0.146054	91.58	35.65
-58.0	21.0	22.0	0.151179	91.57	35.65
-58.0	21.0	22.0	0.151179	91.55	35.61
-57.0	22.0	22.0	0.151179	91.53	35.65
-58.0	22.0	22.0	0.15245999999999998	91.5	35.65
-58.0	21.0	22.0	0.156304	91.47	35.63
-58.0	21.0	21.0	0.149898	91.43	35.63
-58.0	21.0	21.0	0.149898	91.4	35.63
-58.0	22.0	21.0	0.149898	91.37	35.66
-58.0	22.0	22.0	0.151179	91.35	35.63
-59.0	22.0	21.0	0.15245999999999998	91.33	35.65
-58.0	22.0	21.0	0.151179	91.32	35.63
-58.0	23.0	22.0	0.15374100000000002	91.32	35.65
-57.0	22.0	22.0	0.15245999999999998	91.32	35.63
-58.0	22.0	21.0	0.15374100000000002	91.32	35.63
-57.0	23.0	22.0	0.155022	91.32	35.65
-58.0	23.0	21.0	0.155022	91.3	35.65
-58.0	23.0	22.0	0.155022	91.28	35.63
-58.0	23.0	22.0	0.155022	91.27	35.63
-58.0	23.0	22.0	0.156304	91.25	35.65
-58.0	23.0	22.0	0.156304	91.23	35.63
-57.0	23.0	22.0	0.156304	91.22	35.63
-57.0	23.0	22.0	0.157585	91.2	35.63
-57.0	23.0	22.0	0.157585	91.18	35.63
-57.0	23.0	23.0	0.158866	91.17	35.63
-58.0	23.0	22.0	0.157585	91.15	35.65
-57.0	23.0	22.0	0.158866	91.13	35.63
-58.0	23.0	23.0	0.158866	91.12	35.63
-57.0	23.0	23.0	0.157585	91.13	35.63
-49.0	26.0	27.0	0.157585	91.17	35.63
-62.0	21.0	10.0	0.151179	91.2	35.63
-59.0	25.0	18.0	0.147335	91.25	35.65
-58.0	25.0	18.0	0.156304	91.28	35.63
-58.0	25.0	18.0	0.157585	91.3	35.63
-67.0	3.0	5.0	0.163991	91.3	35.63
-68.0	27.0	22.0	0.158866	91.27	35.63
20.0	-11.0	58.0	0.099932	91.23	35.65
8.0	-16.0	62.0	0.178084	91.22	35.63
10.0	-10.0	57.0	0.163991	91.2	35.63
-58.0	32.0	11.0	0.175521	91.18	35.65
-62.0	19.0	13.0	0.114025	91.15	35.63
-59.0	19.0	22.0	0.140929	91.15	35.63
-59.0	18.0	19.0	0.155022	91.12	35.63
-58.0	21.0	23.0	0.15245999999999998	91.08	35.63
-58.0	21.0	23.0	0.15374100000000002	91.03	35.63
-58.0	22.0	24.0	0.160147	90.95	35.63
-58.0	21.0	22.0	0.157585	90.77	35.63
-57.0	22.0	22.0	0.158866	90.62	35.63
-58.0	22.0	21.0	0.160147	90.48	35.63
-58.0	22.0	21.0	0.160147	90.35	35.61
-58.0	22.0	22.0	0.160147	90.22	35.61
-58.0	23.0	22.0	0.158866	90.12	35.61
-58.0	22.0	22.0	0.160147	90.0	35.63
-57.0	23.0	22.0	0.160147	89.92	35.61
-58.0	23.0	22.0	0.158866	89.83	35.61
-57.0	23.0	22.0	0.160147	89.78	35.61
-57.0	23.0	22.0	0.158866	89.73	35.59
-57.0	23.0	22.0	0.160147	89.72	35.61
-52.0	28.0	25.0	0.163991	89.7	35.63
-62.0	16.0	18.0	0.175521	89.7	35.63
-62.0	18.0	19.0	0.162709	89.7	35.61
-62.0	17.0	19.0	0.162709	89.7	35.61
-60.0	19.0	19.0	0.163991	89.7	35.61
-60.0	18.0	19.0	0.163991	89.7	35.61
-60.0	19.0	19.0	0.163991	89.7	35.61
-57.0	20.0	20.0	0.166553	89.7	35.61
-62.0	18.0	15.0	0.162709	89.7	35.59
-62.0	18.0	15.0	0.166553	89.7	35.59
-61.0	14.0	12.0	0.165272	89.7	35.61
-56.0	26.0	21.0	0.16911500000000002	89.7	35.57
-60.0	14.0	16.0	0.166553	89.7	35.59
-60.0	17.0	21.0	0.16783399999999998	89.7	35.55
-60.0	19.0	19.0	0.16911500000000002	89.7	35.61
-60.0	22.0	19.0	0.170396	89.7	35.57
-59.0	21.0	19.0	0.16911500000000002	89.7	35.57
-67.0	16.0	10.0	0.165272	89.7	35.59
-60.0	17.0	14.0	0.16911500000000002	89.7	35.57
-61.0	18.0	18.0	0.171678	89.7	35.59
-62.0	17.0	19.0	0.170396	89.7	35.57
-61.0	16.0	16.0	0.170396	89.7	35.57
-59.0	20.0	18.0	0.170396	89.7	35.57
-59.0	21.0	20.0	0.171678	89.7	35.57
-60.0	21.0	20.0	0.172959	89.7	35.57
-61.0	18.0	19.0	0.172959	89.68	35.55
-59.0	18.0	20.0	0.172959	89.68	35.55
-60.0	19.0	20.0	0.17424	89.68	35.55
-59.0	19.0	19.0	0.17424	89.7	35.57
-60.0	19.0	17.0	0.17424	89.72	35.55
-60.0	20.0	18.0	0.17424	89.72	35.57
-61.0	17.0	12.0	0.17424	89.7	35.57
-62.0	18.0	17.0	0.17424	89.68	35.57
-61.0	22.0	19.0	0.175521	89.67	35.55
-3.0	55.0	59.0	0.16911500000000002	89.68	35.55
-40.0	19.0	30.0	0.176802	89.72	35.55
-50.0	19.0	45.0	0.11530599999999999	89.77	35.53
-20.0	9.0	48.0	0.166553	89.85	35.55
-48.0	31.0	-11.0	0.180646	89.93	35.55
-62.0	-6.0	-53.0	0.146054	90.0	35.55
-71.0	41.0	53.0	0.160147	90.05	35.55
-31.0	51.0	37.0	0.161428	90.13	35.55
-54.0	37.0	-10.0	0.140929	90.2	35.53
-33.0	44.0	27.0	0.13068	90.17	35.55
-57.0	41.0	-5.0	0.08968200000000001	90.15	35.53
-63.0	15.0	-8.0	0.156304	90.13	35.53
-58.0	0.0	-20.0	0.119149	90.08	35.55
-60.0	0.0	-29.0	0.12171199999999999	90.03	35.53
-59.0	0.0	-20.0	0.12683599999999998	90.07	35.53
-65.0	-11.0	-18.0	0.131961	90.13	35.53
-67.0	-18.0	-20.0	0.146054	90.15	35.53
-35.0	43.0	24.0	0.158866	90.15	35.53
-32.0	-29.0	28.0	0.158866	90.15	35.53
-33.0	7.0	-45.0	0.190895	90.18	35.53
-54.0	10.0	20.0	0.170396	90.23	35.53
1.0	31.0	44.0	0.165272	90.25	35.55
-23.0	-36.0	7.0	0.165272	90.25	35.53
11.0	-46.0	48.0	0.16783399999999998	90.23	35.5
-55.0	-44.0	-9.0	0.160147	90.17	35.5
3.0	-39.0	39.0	0.166553	90.1	35.5
-14.0	-37.0	38.0	0.16783399999999998	90.05	35.5
-43.0	-24.0	-31.0	0.178084	89.87	35.5
-7.0	-27.0	-58.0	0.187052	89.67	35.53
26.0	-36.0	-4.0	0.058934	89.4	35.5
41.0	-53.0	-1.0	0.203707	89.17	35.39
41.0	-49.0	8.0	0.222925	88.92	35.33
52.0	-44.0	6.0	0.204988	88.72	35.31
56.0	-43.0	-9.0	0.199864	88.52	35.31
46.0	-42.0	-6.0	0.188333	88.28	35.29
45.0	-44.0	-10.0	0.19602	88.08	35.29
44.0	-45.0	-8.0	0.202426	88.07	35.27
46.0	-43.0	-3.0	0.204988	88.07	35.31
47.0	-43.0	-4.0	0.206269	87.93	35.31
47.0	-43.0	-5.0	0.207551	87.72	35.31
46.0	-43.0	-5.0	0.20883200000000002	87.53	35.29
47.0	-43.0	-5.0	0.21011300000000002	87.33	35.31
47.0	-42.0	-5.0	0.20883200000000002	87.1	35.31
47.0	-42.0	-4.0	0.211394	86.9	35.27
47.0	-42.0	-5.0	0.21011300000000002	86.65	35.31
30.0	-38.0	-21.0	0.212675	86.52	35.29
43.0	-38.0	-26.0	0.220362	86.32	35.29
